story_id,snapshot_ts,snapshot_iso,score,descendants,kids_count,is_dead,is_deleted
46905555,1770354412,2026-02-06T05:06:52+00:00,470,283,78,0,0
46905553,1770354412,2026-02-06T05:06:52+00:00,7,0,0,0,0
46905529,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46905502,1770354412,2026-02-06T05:06:52+00:00,9,14,5,0,0
46905476,1770354412,2026-02-06T05:06:52+00:00,1,1,1,0,0
46905462,1770354412,2026-02-06T05:06:52+00:00,4,0,0,0,0
46905453,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46905366,1770354412,2026-02-06T05:06:52+00:00,5,1,2,0,0
46905345,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46905339,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46905320,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46905302,1770354412,2026-02-06T05:06:52+00:00,5,1,1,0,0
46905273,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46905271,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46905261,1770354412,2026-02-06T05:06:52+00:00,4,0,0,0,0
46905252,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46905235,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46905224,1770354412,2026-02-06T05:06:52+00:00,3,1,1,0,0
46905166,1770354412,2026-02-06T05:06:52+00:00,3,0,1,0,0
46905162,1770354412,2026-02-06T05:06:52+00:00,5,2,3,0,0
46905148,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46905137,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46905125,1770354412,2026-02-06T05:06:52+00:00,3,9,9,0,0
46905108,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46905101,1770354412,2026-02-06T05:06:52+00:00,2,0,1,0,0
46905091,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46905086,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46905079,1770354412,2026-02-06T05:06:52+00:00,4,1,1,0,0
46905066,1770354412,2026-02-06T05:06:52+00:00,2,0,1,0,0
46905059,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46905056,1770354412,2026-02-06T05:06:52+00:00,4,1,1,0,0
46905030,1770354412,2026-02-06T05:06:52+00:00,4,0,0,0,0
46905016,1770354412,2026-02-06T05:06:52+00:00,5,0,0,0,0
46904997,1770354412,2026-02-06T05:06:52+00:00,3,1,1,0,0
46904990,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904988,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46904985,1770354412,2026-02-06T05:06:52+00:00,1,2,2,0,0
46904984,1770354412,2026-02-06T05:06:52+00:00,1,1,1,0,0
46904973,1770354412,2026-02-06T05:06:52+00:00,20,2,2,0,0
46904959,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904952,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904939,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46904937,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904914,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904902,1770354412,2026-02-06T05:06:52+00:00,6,1,1,0,0
46904850,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46904843,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46904831,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904784,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46904782,1770354412,2026-02-06T05:06:52+00:00,11,1,1,0,0
46904777,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46904770,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904767,1770354412,2026-02-06T05:06:52+00:00,3,1,1,0,0
46904760,1770354412,2026-02-06T05:06:52+00:00,2,0,1,0,0
46904742,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46904724,1770354412,2026-02-06T05:06:52+00:00,3,1,1,0,0
46904710,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904705,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904698,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46904682,1770354412,2026-02-06T05:06:52+00:00,6,1,1,0,0
46904671,1770354412,2026-02-06T05:06:52+00:00,5,1,1,0,0
46904664,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46904652,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904649,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46904647,1770354412,2026-02-06T05:06:52+00:00,1,0,1,0,0
46904645,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46904623,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46904617,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904613,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46904594,1770354412,2026-02-06T05:06:52+00:00,3,1,1,0,0
46904583,1770354412,2026-02-06T05:06:52+00:00,1,0,1,0,0
46904574,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904569,1770354412,2026-02-06T05:06:52+00:00,137,41,11,0,0
46904558,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46904548,1770354412,2026-02-06T05:06:52+00:00,1,1,1,0,0
46904528,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904524,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904496,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904454,1770354412,2026-02-06T05:06:52+00:00,5,0,0,0,0
46904444,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904430,1770354412,2026-02-06T05:06:52+00:00,1,3,2,0,0
46904419,1770354412,2026-02-06T05:06:52+00:00,2,1,2,0,0
46904415,1770354412,2026-02-06T05:06:52+00:00,1,1,1,0,0
46904406,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904385,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904380,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46904363,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904361,1770354412,2026-02-06T05:06:52+00:00,343,171,30,0,0
46904342,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904305,1770354412,2026-02-06T05:06:52+00:00,2,1,2,0,0
46904290,1770354412,2026-02-06T05:06:52+00:00,1,1,1,0,0
46904284,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904260,1770354412,2026-02-06T05:06:52+00:00,1,2,1,0,0
46904244,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904240,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904239,1770354412,2026-02-06T05:06:52+00:00,15,0,0,0,0
46904229,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904209,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904206,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904197,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904192,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46904183,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46904171,1770354412,2026-02-06T05:06:52+00:00,47,1,1,0,0
46904168,1770354412,2026-02-06T05:06:52+00:00,4,0,0,0,0
46904149,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46904147,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904124,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904104,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46904094,1770354412,2026-02-06T05:06:52+00:00,4,0,0,0,0
46904087,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46904056,1770354412,2026-02-06T05:06:52+00:00,4,1,1,0,0
46904017,1770354412,2026-02-06T05:06:52+00:00,3,2,1,0,0
46903997,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903942,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903937,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46903929,1770354412,2026-02-06T05:06:52+00:00,93,79,8,0,0
46903880,1770354412,2026-02-06T05:06:52+00:00,6,0,0,0,0
46903869,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46903855,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903849,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903822,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903806,1770354412,2026-02-06T05:06:52+00:00,2,0,1,0,0
46903804,1770354412,2026-02-06T05:06:52+00:00,1,0,1,0,0
46903802,1770354412,2026-02-06T05:06:52+00:00,5,4,5,0,0
46903800,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903799,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46903763,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903758,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903747,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903741,1770354412,2026-02-06T05:06:52+00:00,5,0,0,0,0
46903725,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903718,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903714,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903703,1770354412,2026-02-06T05:06:52+00:00,1,2,1,0,0
46903688,1770354412,2026-02-06T05:06:52+00:00,5,0,0,0,0
46903687,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903677,1770354412,2026-02-06T05:06:52+00:00,20,4,3,0,0
46903674,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46903662,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903642,1770354412,2026-02-06T05:06:52+00:00,5,1,1,0,0
46903641,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903636,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903616,1770354412,2026-02-06T05:06:52+00:00,450,413,66,0,0
46903612,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903588,1770354412,2026-02-06T05:06:52+00:00,6,1,1,0,0
46903584,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46903558,1770354412,2026-02-06T05:06:52+00:00,444,123,36,0,0
46903556,1770354412,2026-02-06T05:06:52+00:00,568,392,65,0,0
46903511,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903507,1770354412,2026-02-06T05:06:52+00:00,1,0,1,0,0
46903500,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903491,1770354412,2026-02-06T05:06:52+00:00,4,1,1,0,0
46903475,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46903460,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903444,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46903440,1770354412,2026-02-06T05:06:52+00:00,1,1,1,0,0
46903393,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903374,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46903347,1770354412,2026-02-06T05:06:52+00:00,4,0,1,0,0
46903327,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46903326,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903316,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903309,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903296,1770354412,2026-02-06T05:06:52+00:00,1,1,1,0,0
46903280,1770354412,2026-02-06T05:06:52+00:00,1,1,1,0,0
46903259,1770354412,2026-02-06T05:06:52+00:00,3,5,5,0,0
46903248,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903189,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903151,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46903125,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903120,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46903097,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903096,1770354412,2026-02-06T05:06:52+00:00,8,0,0,0,0
46903095,1770354412,2026-02-06T05:06:52+00:00,4,1,1,0,0
46903080,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46903070,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903053,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46903001,1770354412,2026-02-06T05:06:52+00:00,254,59,14,0,0
46902991,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46902978,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46902960,1770354412,2026-02-06T05:06:52+00:00,6,3,3,0,0
46902909,1770354412,2026-02-06T05:06:52+00:00,195,127,30,0,0
46902888,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46902855,1770354412,2026-02-06T05:06:52+00:00,52,45,11,0,0
46902829,1770354412,2026-02-06T05:06:52+00:00,3,0,0,0,0
46902825,1770354412,2026-02-06T05:06:52+00:00,12,3,1,0,0
46902808,1770354412,2026-02-06T05:06:52+00:00,3,2,1,0,0
46902800,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46902789,1770354412,2026-02-06T05:06:52+00:00,47,5,4,0,0
46902785,1770354412,2026-02-06T05:06:52+00:00,1,0,1,0,0
46902760,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46902751,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46902745,1770354412,2026-02-06T05:06:52+00:00,97,9,5,0,0
46902742,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46902730,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46902717,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46902702,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46902674,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46902663,1770354412,2026-02-06T05:06:52+00:00,8,0,0,0,0
46902640,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46902638,1770354412,2026-02-06T05:06:52+00:00,1162,445,76,0,0
46902637,1770354412,2026-02-06T05:06:52+00:00,2,2,1,0,0
46902627,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46902591,1770354412,2026-02-06T05:06:52+00:00,7,3,3,0,0
46902579,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46902564,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46902549,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46902532,1770354412,2026-02-06T05:06:52+00:00,1,2,1,0,0
46902516,1770354412,2026-02-06T05:06:52+00:00,1,1,1,0,0
46902512,1770354412,2026-02-06T05:06:52+00:00,262,148,24,0,0
46902508,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46902506,1770354412,2026-02-06T05:06:52+00:00,1,0,0,0,0
46902473,1770354412,2026-02-06T05:06:52+00:00,4,1,1,0,0
46902472,1770354412,2026-02-06T05:06:52+00:00,4,0,0,0,0
46902459,1770354412,2026-02-06T05:06:52+00:00,2,1,1,0,0
46902449,1770354412,2026-02-06T05:06:52+00:00,2,0,0,0,0
46895860,1770354412,2026-02-06T05:06:52+00:00,277,325,27,0,0
46906729,1770354412,2026-02-06T05:06:52+00:00,5,,0,1,0
46907080,1770354412,2026-02-06T05:06:52+00:00,,,0,0,1
46907172,1770354412,2026-02-06T05:06:52+00:00,,,0,0,1
46908420,1770354412,2026-02-06T05:06:52+00:00,4,,3,1,0
46908731,1770354412,2026-02-06T05:06:52+00:00,5,,2,1,0
46909395,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909391,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909383,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909379,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909368,1770355012,2026-02-06T05:16:52+00:00,1,1,1,0,0
46909348,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909345,1770355012,2026-02-06T05:16:52+00:00,1,1,1,0,0
46909339,1770355012,2026-02-06T05:16:52+00:00,1,1,1,0,0
46909332,1770355012,2026-02-06T05:16:52+00:00,1,0,1,0,0
46909326,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909296,1770355012,2026-02-06T05:16:52+00:00,1,1,1,0,0
46909293,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909280,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909279,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909256,1770355012,2026-02-06T05:16:52+00:00,2,1,1,0,0
46909249,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46909246,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46909224,1770355012,2026-02-06T05:16:52+00:00,1,2,1,0,0
46909203,1770355012,2026-02-06T05:16:52+00:00,6,1,1,0,0
46909187,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909172,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909170,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909124,1770355012,2026-02-06T05:16:52+00:00,2,1,1,0,0
46909122,1770355012,2026-02-06T05:16:52+00:00,2,0,1,0,0
46909105,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909081,1770355012,2026-02-06T05:16:52+00:00,4,3,2,0,0
46909069,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46909060,1770355012,2026-02-06T05:16:52+00:00,2,1,1,0,0
46909050,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46909029,1770355012,2026-02-06T05:16:52+00:00,8,1,1,0,0
46909019,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46908998,1770355012,2026-02-06T05:16:52+00:00,2,1,1,0,0
46908963,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46908956,1770355012,2026-02-06T05:16:52+00:00,4,0,0,0,0
46908950,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46908915,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46908892,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908878,1770355012,2026-02-06T05:16:52+00:00,2,4,4,0,0
46908830,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908809,1770355012,2026-02-06T05:16:52+00:00,1,3,1,0,0
46908804,1770355012,2026-02-06T05:16:52+00:00,4,2,2,0,0
46908799,1770355012,2026-02-06T05:16:52+00:00,1,0,1,0,0
46908786,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908779,1770355012,2026-02-06T05:16:52+00:00,1,1,1,0,0
46908767,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908762,1770355012,2026-02-06T05:16:52+00:00,1,5,3,0,0
46908738,1770355012,2026-02-06T05:16:52+00:00,1,1,1,0,0
46908700,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908671,1770355012,2026-02-06T05:16:52+00:00,26,4,2,0,0
46908662,1770355012,2026-02-06T05:16:52+00:00,21,0,0,0,0
46908658,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908650,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908574,1770355012,2026-02-06T05:16:52+00:00,3,2,2,0,0
46908570,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908555,1770355012,2026-02-06T05:16:52+00:00,2,0,1,0,0
46908531,1770355012,2026-02-06T05:16:52+00:00,10,6,4,0,0
46908523,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908521,1770355012,2026-02-06T05:16:52+00:00,2,1,1,0,0
46908519,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908518,1770355012,2026-02-06T05:16:52+00:00,2,2,1,0,0
46908516,1770355012,2026-02-06T05:16:52+00:00,5,0,0,0,0
46908503,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908491,1770355012,2026-02-06T05:16:52+00:00,100,37,27,0,0
46908488,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908474,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908471,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908469,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908465,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908453,1770355012,2026-02-06T05:16:52+00:00,1,1,2,0,0
46908452,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908436,1770355012,2026-02-06T05:16:52+00:00,2,1,1,0,0
46908419,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908410,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908392,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46908385,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908355,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908331,1770355012,2026-02-06T05:16:52+00:00,1,1,1,0,0
46908327,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908302,1770355012,2026-02-06T05:16:52+00:00,5,0,1,0,0
46908281,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46908247,1770355012,2026-02-06T05:16:52+00:00,1,0,1,0,0
46908242,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908226,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908224,1770355012,2026-02-06T05:16:52+00:00,5,0,0,0,0
46908220,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908199,1770355012,2026-02-06T05:16:52+00:00,4,0,0,0,0
46908194,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908188,1770355012,2026-02-06T05:16:52+00:00,4,0,0,0,0
46908187,1770355012,2026-02-06T05:16:52+00:00,2,1,1,0,0
46908175,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908173,1770355012,2026-02-06T05:16:52+00:00,3,2,2,0,0
46908169,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908167,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46908158,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46908146,1770355012,2026-02-06T05:16:52+00:00,2,1,1,0,0
46908142,1770355012,2026-02-06T05:16:52+00:00,2,1,1,0,0
46908105,1770355012,2026-02-06T05:16:52+00:00,4,1,1,0,0
46908104,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908098,1770355012,2026-02-06T05:16:52+00:00,1,1,1,0,0
46908095,1770355012,2026-02-06T05:16:52+00:00,1,0,1,0,0
46908070,1770355012,2026-02-06T05:16:52+00:00,7,0,0,0,0
46908068,1770355012,2026-02-06T05:16:52+00:00,15,2,2,0,0
46908060,1770355012,2026-02-06T05:16:52+00:00,2,2,1,0,0
46908049,1770355012,2026-02-06T05:16:52+00:00,3,2,2,0,0
46908044,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908043,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908035,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46908030,1770355012,2026-02-06T05:16:52+00:00,1,1,1,0,0
46908025,1770355012,2026-02-06T05:16:52+00:00,4,0,0,0,0
46908022,1770355012,2026-02-06T05:16:52+00:00,2,1,1,0,0
46908018,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46908006,1770355012,2026-02-06T05:16:52+00:00,4,0,0,0,0
46908001,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46907996,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46907984,1770355012,2026-02-06T05:16:52+00:00,4,2,2,0,0
46907983,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46907953,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907936,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907896,1770355012,2026-02-06T05:16:52+00:00,16,2,2,0,0
46907839,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907831,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907828,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46907815,1770355012,2026-02-06T05:16:52+00:00,6,0,0,0,0
46907804,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907798,1770355012,2026-02-06T05:16:52+00:00,7,0,0,0,0
46907794,1770355012,2026-02-06T05:16:52+00:00,42,42,17,0,0
46907792,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46907788,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907777,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46907769,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907761,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907742,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46907728,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46907723,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907716,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907709,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46907690,1770355012,2026-02-06T05:16:52+00:00,12,0,0,0,0
46907651,1770355012,2026-02-06T05:16:52+00:00,7,4,3,0,0
46907643,1770355012,2026-02-06T05:16:52+00:00,3,2,1,0,0
46907640,1770355012,2026-02-06T05:16:52+00:00,1,1,1,0,0
46907598,1770355012,2026-02-06T05:16:52+00:00,5,2,2,0,0
46907575,1770355012,2026-02-06T05:16:52+00:00,5,4,1,0,0
46907559,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907558,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46907539,1770355012,2026-02-06T05:16:52+00:00,12,0,0,0,0
46907525,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46907513,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907495,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46907493,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907468,1770355012,2026-02-06T05:16:52+00:00,18,4,1,0,0
46907452,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46907444,1770355012,2026-02-06T05:16:52+00:00,1,0,0,0,0
46907443,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907427,1770355012,2026-02-06T05:16:52+00:00,2,3,2,0,0
46907418,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907405,1770355012,2026-02-06T05:16:52+00:00,13,0,0,0,0
46907384,1770355012,2026-02-06T05:16:52+00:00,4,2,2,0,0
46907382,1770355012,2026-02-06T05:16:52+00:00,5,2,2,0,0
46907374,1770355012,2026-02-06T05:16:52+00:00,3,0,0,0,0
46907373,1770355012,2026-02-06T05:16:52+00:00,4,0,0,0,0
46907364,1770355012,2026-02-06T05:16:52+00:00,2,1,1,0,0
46907360,1770355012,2026-02-06T05:16:52+00:00,3,1,1,0,0
46907350,1770355012,2026-02-06T05:16:52+00:00,53,51,10,0,0
46907337,1770355012,2026-02-06T05:16:52+00:00,2,0,0,0,0
46907328,1770355012,2026-02-06T05:16:52+00:00,1,1,1,0,0
